,RMSE,Fullcell,Halfcell Anode,Halfcell Cathode,Solution
184,310.7862730108767,LFP,"Graphite, Kumaresan2008","NMC111, Ko2019",[ 2.77555756e-17  7.00000000e-01 -4.68375339e-17  7.00000000e-01]
185,248.94000585732837,LFP,"Graphite, Kumaresan2008","NMC111, Schmalstieg2018",[ 3.35960938e-02  7.00000000e-01 -2.79438376e-32  7.00000000e-01]
186,135.589395977425,LFP,"Graphite, Kumaresan2008","NMC111, Wu2012",[0.00901658 0.7        0.23670244 0.7       ]
187,485.29587778223714,LFP,"Graphite, Kumaresan2008","NMC523, Verma2017",[ 5.55111512e-17  7.00000000e-01 -5.55111512e-17  7.00000000e-01]
188,348.59361381735425,LFP,"Graphite, Kumaresan2008","NMC622, Chaouachi2021",[ 2.49786058e-04  7.00000000e-01 -1.41036238e-21  7.00000000e-01]
189,171.89751258058834,LFP,"Graphite, Kumaresan2008","NMC622, Gao2018",[0.12556186 0.7        0.00973883 0.7       ]
190,367.64548079147386,LFP,"Graphite, Kumaresan2008","NMC811, Chen2020",[ 1.66210937e-04  7.00000000e-01 -2.84363851e-23  7.00000000e-01]
191,260.4547938234928,LFP,"Graphite, Kumaresan2008","NMC811, Sturm2019",[ 1.20225779e-02  7.00000000e-01 -1.50463277e-36  7.00000000e-01]
192,513.1420588709547,LFP,"Graphite, Li2012","LCO, Doyle2003",[ 6.88281250e-04  7.00000000e-01 -4.25611258e-34  7.00000000e-01]
193,472.7504414043589,LFP,"Graphite, Li2012","LCO, Jiang2016",[5.32421875e-04 7.00000000e-01 0.00000000e+00 7.00000000e-01]
194,469.04396283799514,LFP,"Graphite, Li2012","LCO, Kumaresan2008",[ 2.49827112e-04  7.00000000e-01 -5.20417043e-22  7.00000000e-01]
195,467.7441271149218,LFP,"Graphite, Li2012","LCO, Tang2019",[ 2.77555756e-17  7.00000000e-01 -5.72458747e-17  7.00000000e-01]
196,673.9452652973406,LFP,"Graphite, Li2012","LFP, Delacourt2011",[4.88281250e-04 7.00000000e-01 2.57640044e-23 7.00000000e-01]
197,673.9452652973406,LFP,"Graphite, Li2012","LFP, Farkhondeh2014",[4.88281250e-04 7.00000000e-01 2.57640044e-23 7.00000000e-01]
198,716.5402949288184,LFP,"Graphite, Li2012","LFP, Kashkooli2016",[-2.77555756e-16  7.00000000e-01 -2.22044605e-16  7.00000000e-01]
199,24.08548802828054,LFP,"Graphite, Li2012","LFP, Prada2012",[0.00138941 0.87372642 0.3        1.        ]
200,20.08861124809862,LFP,"Graphite, Li2012","LFP, Srinivasan2004a",[0.00206437 0.99990653 0.29987649 0.99990918]
201,673.9452652973406,LFP,"Graphite, Li2012","LFP, Thorat2011",[4.88281250e-04 7.00000000e-01 2.57640044e-23 7.00000000e-01]
202,483.840948547512,LFP,"Graphite, Li2012","LMO, Albertus2009",[ 4.59453125e-03  7.00000000e-01 -1.06482714e-22  7.00000000e-01]
203,427.6993608813123,LFP,"Graphite, Li2012","LMO, Das2004",[1.16346087e-03 7.00000000e-01 2.39300920e-22 7.00000000e-01]
204,551.523797618501,LFP,"Graphite, Li2012","LMO, Doyle1996",[6.8828125e-04 7.0000000e-01 0.0000000e+00 7.0000000e-01]
205,614.4903260930827,LFP,"Graphite, Li2012","NCA, Abraham2008",[-1.16982706e-16  7.00000000e-01 -1.16982706e-16  7.00000000e-01]
206,267.58752537976665,LFP,"Graphite, Li2012","NCA, Albertus2009",[ 1.00674470e-02  7.00000000e-01 -4.04511297e-24  7.00000000e-01]
207,610.2442700890637,LFP,"Graphite, Li2012","NCA, Dees2008",[-5.58364119e-17  7.00000000e-01  1.27754340e-18  7.00000000e-01]
208,189.88821636884393,LFP,"Graphite, Li2012","NCA, Hust2019",[5.07636028e-03 7.00000000e-01 7.88446817e-05 7.00000000e-01]
209,683.0257185142798,LFP,"Graphite, Li2012","NCA, Kim2011",[-1.66533454e-16  7.00000000e-01 -1.12410081e-16  7.00000000e-01]
210,423.7037244511289,LFP,"Graphite, Li2012","NCO46, Ecker2015",[ 0.00000000e+00  7.00000000e-01 -8.11912772e-17  7.00000000e-01]
211,397.13697073954114,LFP,"Graphite, Li2012","NMC, Birkl2015",[-9.71445147e-17  7.00000000e-01 -9.82023045e-17  7.00000000e-01]
212,278.08417630016237,LFP,"Graphite, Li2012","NMC, Dufour2018",[ 2.77555756e-17  7.00000000e-01 -8.06519770e-17  7.00000000e-01]
213,468.9513156673331,LFP,"Graphite, Li2012","NMC, Ferraro2020",[5.32421875e-04 7.00000000e-01 4.70905557e-22 7.00000000e-01]
214,333.3548799145826,LFP,"Graphite, Li2012","NMC, Liebig2019",[-8.67361738e-17  7.00000000e-01 -8.53019798e-17  7.00000000e-01]
215,673.9452652973406,LFP,"Graphite, Li2012","NMC, Smith2006",[4.88281250e-04 7.00000000e-01 2.57640044e-23 7.00000000e-01]
216,314.31402641199054,LFP,"Graphite, Li2012","NMC111, Ko2019",[ 0.00000000e+00  7.00000000e-01 -6.41847686e-17  7.00000000e-01]
217,250.12005246677484,LFP,"Graphite, Li2012","NMC111, Schmalstieg2018",[1.60509989e-02 7.00000000e-01 6.75320412e-04 7.00000000e-01]
218,135.39464920866385,LFP,"Graphite, Li2012","NMC111, Wu2012",[0.00448406 0.7        0.23316451 0.7       ]
219,489.1184502863325,LFP,"Graphite, Li2012","NMC523, Verma2017",[ 0.00000000e+00  7.00000000e-01 -6.59194921e-17  7.00000000e-01]
220,351.84133072481285,LFP,"Graphite, Li2012","NMC622, Chaouachi2021",[-8.32736269e-17  7.00000000e-01 -8.32736269e-17  7.00000000e-01]
221,176.21175641621167,LFP,"Graphite, Li2012","NMC622, Gao2018",[0.09267614 0.7        0.01339474 0.7       ]
222,371.3185151644777,LFP,"Graphite, Li2012","NMC811, Chen2020",[-6.40268969e-17  7.00000000e-01 -8.16585397e-17  7.00000000e-01]
223,262.42085839543665,LFP,"Graphite, Li2012","NMC811, Sturm2019",[0.00844492 0.7        0.         0.7       ]
224,485.0283398124583,LFP,"Graphite, Liebig2019","LCO, Doyle2003",[ 7.37907012e-17  7.00000000e-01 -5.20417043e-17  7.00000000e-01]
225,443.91372333880463,LFP,"Graphite, Liebig2019","LCO, Jiang2016",[ 0.00000000e+00  7.00000000e-01 -3.41026238e-18  7.00000000e-01]
226,448.0833526964563,LFP,"Graphite, Liebig2019","LCO, Kumaresan2008",[ 2.77555756e-17  7.00000000e-01 -5.89805982e-17  7.00000000e-01]
227,439.73461508990334,LFP,"Graphite, Liebig2019","LCO, Tang2019",[ 0.00000000e+00  7.00000000e-01 -6.41847686e-17  7.00000000e-01]
228,648.6593526958249,LFP,"Graphite, Liebig2019","LFP, Delacourt2011",[-1.94289029e-16  7.00000000e-01 -1.99840144e-16  7.00000000e-01]
229,648.6593526958249,LFP,"Graphite, Liebig2019","LFP, Farkhondeh2014",[-1.94289029e-16  7.00000000e-01 -1.99840144e-16  7.00000000e-01]
230,692.249503627256,LFP,"Graphite, Liebig2019","LFP, Kashkooli2016",[-1.24900090e-16  7.00000000e-01 -1.25066652e-16  7.00000000e-01]
231,21.975454287041657,LFP,"Graphite, Liebig2019","LFP, Prada2012",[0.18380764 0.99671807 0.04544846 1.        ]
232,27.87681129333367,LFP,"Graphite, Liebig2019","LFP, Srinivasan2004a",[0.01068464 1.         0.3        1.        ]
233,648.6593526958249,LFP,"Graphite, Liebig2019","LFP, Thorat2011",[-1.94289029e-16  7.00000000e-01 -1.99840144e-16  7.00000000e-01]
234,462.92454735395904,LFP,"Graphite, Liebig2019","LMO, Albertus2009",[0.         0.7        0.00419093 0.7       ]
235,410.10923097381624,LFP,"Graphite, Liebig2019","LMO, Das2004",[3.07137435e-03 7.00000000e-01 2.40741243e-34 7.00000000e-01]
236,524.1349204168337,LFP,"Graphite, Liebig2019","LMO, Doyle1996",[-3.06116538e-17  7.00000000e-01  2.77555756e-17  7.00000000e-01]
237,599.336379193006,LFP,"Graphite, Liebig2019","NCA, Abraham2008",[-6.93889390e-17  7.00000000e-01 -8.33090522e-17  7.00000000e-01]
238,252.54160289096345,LFP,"Graphite, Liebig2019","NCA, Albertus2009",[0.03771139 0.7        0.         0.7       ]
239,584.3478716178058,LFP,"Graphite, Liebig2019","NCA, Dees2008",[-6.93889390e-17  7.00000000e-01 -1.07552856e-16  7.00000000e-01]
240,178.9113225360593,LFP,"Graphite, Liebig2019","NCA, Hust2019",[ 3.69140625e-02  7.00000000e-01 -1.94611192e-21  7.00000000e-01]
241,658.482968200245,LFP,"Graphite, Liebig2019","NCA, Kim2011",[-1.93161217e-18  7.00000000e-01  5.82681222e-19  7.00000000e-01]
242,404.8335994281283,LFP,"Graphite, Liebig2019","NCO46, Ecker2015",[ 2.77555756e-17  7.00000000e-01 -8.47962436e-17  7.00000000e-01]
243,377.2581763665891,LFP,"Graphite, Liebig2019","NMC, Birkl2015",[ 0.00000000e+00  7.00000000e-01 -3.98986399e-17  7.00000000e-01]
244,256.7734239200166,LFP,"Graphite, Liebig2019","NMC, Dufour2018",[ 0.00000000e+00  7.00000000e-01 -4.33680869e-17  7.00000000e-01]
245,440.0591213197353,LFP,"Graphite, Liebig2019","NMC, Ferraro2020",[-3.46944695e-18  7.00000000e-01 -1.08223224e-18  7.00000000e-01]
246,308.9286174491158,LFP,"Graphite, Liebig2019","NMC, Liebig2019",[ 8.32667268e-17  7.00000000e-01 -5.20417043e-17  7.00000000e-01]
247,648.6593526958249,LFP,"Graphite, Liebig2019","NMC, Smith2006",[-1.94289029e-16  7.00000000e-01 -1.99840144e-16  7.00000000e-01]
248,287.9731138621021,LFP,"Graphite, Liebig2019","NMC111, Ko2019",[ 2.77555756e-17  7.00000000e-01 -4.68375339e-17  7.00000000e-01]
249,235.5864530921175,LFP,"Graphite, Liebig2019","NMC111, Schmalstieg2018",[5.12934909e-02 7.00000000e-01 3.54467274e-04 7.00000000e-01]
250,122.96785993104909,LFP,"Graphite, Liebig2019","NMC111, Wu2012",[0.02859398 0.7        0.23727178 0.7       ]
251,461.4420554897445,LFP,"Graphite, Liebig2019","NMC523, Verma2017",[ 2.77555756e-17  7.00000000e-01 -5.72458747e-17  7.00000000e-01]
252,330.0865402947212,LFP,"Graphite, Liebig2019","NMC622, Chaouachi2021",[ 0.00000000e+00  7.00000000e-01 -6.41847686e-17  7.00000000e-01]
253,162.5552237196754,LFP,"Graphite, Liebig2019","NMC622, Gao2018",[0.19991651 0.7        0.01016138 0.7       ]
254,351.015318823626,LFP,"Graphite, Liebig2019","NMC811, Chen2020",[-7.51960724e-17  7.00000000e-01 -7.46491377e-17  7.00000000e-01]
255,246.02218515844427,LFP,"Graphite, Liebig2019","NMC811, Sturm2019",[0.02129221 0.7        0.00141072 0.7       ]
256,522.5466755053935,LFP,"Graphite, Schmalstieg2018","LCO, Doyle2003",[ 4.24634592e-03  7.00000000e-01 -3.21750671e-36  7.00000000e-01]
257,484.24741771113906,LFP,"Graphite, Schmalstieg2018","LCO, Jiang2016",[-1.22366611e-33  7.00000000e-01  1.56680673e-02  7.00000000e-01]
258,473.8017714475599,LFP,"Graphite, Schmalstieg2018","LCO, Kumaresan2008",[ 2.83198647e-03  7.00000000e-01 -1.58747822e-35  7.00000000e-01]
259,475.6232687785611,LFP,"Graphite, Schmalstieg2018","LCO, Tang2019",[-4.34222970e-17  7.00000000e-01 -4.06403146e-17  7.00000000e-01]
260,680.2164738367949,LFP,"Graphite, Schmalstieg2018","LFP, Delacourt2011",[ 3.95039062e-03  7.00000000e-01 -7.61904239e-29  7.00000000e-01]
261,680.2164738367949,LFP,"Graphite, Schmalstieg2018","LFP, Farkhondeh2014",[ 3.95039062e-03  7.00000000e-01 -7.61904239e-29  7.00000000e-01]
262,720.3825165331532,LFP,"Graphite, Schmalstieg2018","LFP, Kashkooli2016",[-2.77555756e-16  7.00000000e-01 -2.22044605e-16  7.00000000e-01]
263,24.741427507045298,LFP,"Graphite, Schmalstieg2018","LFP, Prada2012",[0.18748104 1.         0.04191579 0.93123483]
264,680.2164738367949,LFP,"Graphite, Schmalstieg2018","LFP, Thorat2011",[ 3.95039062e-03  7.00000000e-01 -7.61904239e-29  7.00000000e-01]
265,487.8509710124453,LFP,"Graphite, Schmalstieg2018","LMO, Albertus2009",[ 8.28548878e-03  7.00000000e-01 -4.75416714e-20  7.00000000e-01]
266,431.2554954716195,LFP,"Graphite, Schmalstieg2018","LMO, Das2004",[ 4.01726529e-03  7.00000000e-01 -1.35525272e-20  7.00000000e-01]
267,560.0513389763739,LFP,"Graphite, Schmalstieg2018","LMO, Doyle1996",[ 4.00473962e-03  7.00000000e-01 -8.31554256e-21  7.00000000e-01]
268,616.8685554039405,LFP,"Graphite, Schmalstieg2018","NCA, Abraham2008",[1.26484375e-03 7.00000000e-01 1.43320797e-21 7.00000000e-01]
269,269.0739702168771,LFP,"Graphite, Schmalstieg2018","NCA, Albertus2009",[4.17540648e-02 7.00000000e-01 1.20370622e-35 7.00000000e-01]
270,615.5301874399033,LFP,"Graphite, Schmalstieg2018","NCA, Dees2008",[-1.11022302e-16  7.00000000e-01 -1.14491749e-16  7.00000000e-01]
271,193.91883207086352,LFP,"Graphite, Schmalstieg2018","NCA, Hust2019",[ 4.23668576e-02  7.00000000e-01 -9.84126622e-20  7.00000000e-01]
272,687.2301537293833,LFP,"Graphite, Schmalstieg2018","NCA, Kim2011",[-2.77555756e-16  7.00000000e-01 -2.22044605e-16  7.00000000e-01]
273,428.43991277062594,LFP,"Graphite, Schmalstieg2018","NCO46, Ecker2015",[ 2.54264623e-03  7.00000000e-01 -2.28430654e-20  7.00000000e-01]
274,402.89331076791757,LFP,"Graphite, Schmalstieg2018","NMC, Birkl2015",[ 2.34140625e-03  7.00000000e-01 -4.93038066e-32  7.00000000e-01]
275,286.05120128914683,LFP,"Graphite, Schmalstieg2018","NMC, Dufour2018",[ 2.62968750e-03  7.00000000e-01 -2.64446435e-21  7.00000000e-01]
276,479.496874506881,LFP,"Graphite, Schmalstieg2018","NMC, Ferraro2020",[0.00423902 0.7        0.         0.7       ]
277,341.89926365372907,LFP,"Graphite, Schmalstieg2018","NMC, Liebig2019",[ 1.02008546e-03  7.00000000e-01 -5.08219768e-21  7.00000000e-01]
278,680.2164738367949,LFP,"Graphite, Schmalstieg2018","NMC, Smith2006",[ 3.95039062e-03  7.00000000e-01 -7.61904239e-29  7.00000000e-01]
279,324.18535153701026,LFP,"Graphite, Schmalstieg2018","NMC111, Ko2019",[ 5.88281250e-04  7.00000000e-01 -3.00926554e-36  7.00000000e-01]
280,249.73218163147763,LFP,"Graphite, Schmalstieg2018","NMC111, Schmalstieg2018",[ 1.01142738e-02  7.00000000e-01 -2.48685704e-36  7.00000000e-01]
281,136.98085154423669,LFP,"Graphite, Schmalstieg2018","NMC111, Wu2012",[0.00674524 0.7        0.21495731 0.7       ]
282,496.52840558795236,LFP,"Graphite, Schmalstieg2018","NMC523, Verma2017",[ 5.55111512e-17  7.00000000e-01 -5.55111512e-17  7.00000000e-01]
283,358.86341314117936,LFP,"Graphite, Schmalstieg2018","NMC622, Chaouachi2021",[ 2.05530040e-03  7.00000000e-01 -1.35525272e-20  7.00000000e-01]
284,174.89009372446117,LFP,"Graphite, Schmalstieg2018","NMC622, Gao2018",[0.16910425 0.7        0.00648504 0.7       ]
285,377.1421863297902,LFP,"Graphite, Schmalstieg2018","NMC811, Chen2020",[ 2.64140625e-03  7.00000000e-01 -9.98365273e-33  7.00000000e-01]
286,264.3121442778573,LFP,"Graphite, Schmalstieg2018","NMC811, Sturm2019",[ 9.37031250e-03  7.00000000e-01 -4.30440923e-36  7.00000000e-01]
287,462.8152483467596,LFP,"Graphite-Silicon, Chen2020","LCO, Doyle2003",[-1.09425824e-30  7.00000000e-01  5.84514376e-03  7.00000000e-01]
288,419.96955889636877,LFP,"Graphite-Silicon, Chen2020","LCO, Jiang2016",[-2.09807122e-35  7.00000000e-01  7.39329908e-03  7.00000000e-01]
289,434.50653456894463,LFP,"Graphite-Silicon, Chen2020","LCO, Kumaresan2008",[6.28675167e-03 7.00000000e-01 2.40741243e-35 7.00000000e-01]
290,412.03096709504723,LFP,"Graphite-Silicon, Chen2020","LCO, Tang2019",[-2.77555756e-17  7.00000000e-01 -4.85722573e-17  7.00000000e-01]
291,631.2219176459041,LFP,"Graphite-Silicon, Chen2020","LFP, Delacourt2011",[0.         0.7        0.00175312 0.7       ]
292,631.2219176459041,LFP,"Graphite-Silicon, Chen2020","LFP, Farkhondeh2014",[0.         0.7        0.00175312 0.7       ]
293,672.0032221702429,LFP,"Graphite-Silicon, Chen2020","LFP, Kashkooli2016",[-8.32667268e-17  7.00000000e-01 -7.20994445e-17  7.00000000e-01]
294,23.631373921603473,LFP,"Graphite-Silicon, Chen2020","LFP, Prada2012",[0.2        1.         0.04762071 1.        ]
295,43.40493148839695,LFP,"Graphite-Silicon, Chen2020","LFP, Srinivasan2004a",[0.06377693 1.         0.3        1.        ]
296,631.2219176459041,LFP,"Graphite-Silicon, Chen2020","LFP, Thorat2011",[0.         0.7        0.00175312 0.7       ]
297,447.2376523749823,LFP,"Graphite-Silicon, Chen2020","LMO, Albertus2009",[0.00149847 0.7        0.01633643 0.7       ]
298,402.8107096884499,LFP,"Graphite-Silicon, Chen2020","LMO, Das2004",[1.66804291e-02 7.00000000e-01 1.92592994e-34 7.00000000e-01]
299,503.36719813702126,LFP,"Graphite-Silicon, Chen2020","LMO, Doyle1996",[-8.76056799e-23  7.00000000e-01  4.68281250e-03  7.00000000e-01]
300,596.7106715920871,LFP,"Graphite-Silicon, Chen2020","NCA, Abraham2008",[ 1.68015625e-02  7.00000000e-01 -6.77626358e-21  7.00000000e-01]
301,248.82738047768905,LFP,"Graphite-Silicon, Chen2020","NCA, Albertus2009",[ 8.49558891e-02  7.00000000e-01 -6.96375053e-33  7.00000000e-01]
302,561.2638836669953,LFP,"Graphite-Silicon, Chen2020","NCA, Dees2008",[-4.16333634e-17  7.00000000e-01 -1.17961196e-16  7.00000000e-01]
303,176.850027852304,LFP,"Graphite-Silicon, Chen2020","NCA, Hust2019",[0.08749227 0.7        0.         0.7       ]
304,637.9293153786391,LFP,"Graphite-Silicon, Chen2020","NCA, Kim2011",[ 1.38777878e-17  7.00000000e-01 -1.20021180e-16  7.00000000e-01]
305,397.7517624693583,LFP,"Graphite-Silicon, Chen2020","NCO46, Ecker2015",[ 1.04383705e-02  7.00000000e-01 -8.67311226e-23  7.00000000e-01]
306,368.260070795846,LFP,"Graphite-Silicon, Chen2020","NMC, Birkl2015",[ 8.56869635e-03  7.00000000e-01 -2.45363475e-35  7.00000000e-01]
307,247.61398724726473,LFP,"Graphite-Silicon, Chen2020","NMC, Dufour2018",[ 1.04029113e-02  7.00000000e-01 -4.62320302e-20  7.00000000e-01]
308,415.9536668650117,LFP,"Graphite-Silicon, Chen2020","NMC, Ferraro2020",[0.         0.7        0.00756163 0.7       ]
309,293.5767081555717,LFP,"Graphite-Silicon, Chen2020","NMC, Liebig2019",[ 2.09726563e-03  7.00000000e-01 -1.78257422e-20  7.00000000e-01]
310,631.2219176459041,LFP,"Graphite-Silicon, Chen2020","NMC, Smith2006",[0.         0.7        0.00175312 0.7       ]
311,268.209362687687,LFP,"Graphite-Silicon, Chen2020","NMC111, Ko2019",[ 5.55111512e-17  7.00000000e-01 -6.41847686e-17  7.00000000e-01]
312,232.86795575316407,LFP,"Graphite-Silicon, Chen2020","NMC111, Schmalstieg2018",[ 1.12553725e-01  7.00000000e-01 -9.06576979e-20  7.00000000e-01]
313,123.72753521474247,LFP,"Graphite-Silicon, Chen2020","NMC111, Wu2012",[0.02696737 0.7        0.29511238 0.7       ]
314,434.7339149419637,LFP,"Graphite-Silicon, Chen2020","NMC523, Verma2017",[ 2.77555756e-17  7.00000000e-01 -2.08166817e-17  7.00000000e-01]
315,319.619784165108,LFP,"Graphite-Silicon, Chen2020","NMC622, Chaouachi2021",[ 6.47143073e-03  7.00000000e-01 -2.28790707e-20  7.00000000e-01]
316,159.35596222046715,LFP,"Graphite-Silicon, Chen2020","NMC622, Gao2018",[0.2        0.7        0.01534001 0.7       ]
317,343.0884579598048,LFP,"Graphite-Silicon, Chen2020","NMC811, Chen2020",[9.60500160e-03 7.00000000e-01 2.40741243e-35 7.00000000e-01]
318,240.52731359586724,LFP,"Graphite-Silicon, Chen2020","NMC811, Sturm2019",[0.05185608 0.7        0.00225787 0.7       ]
319,522.677881748715,LFP,"Graphite-Silicon, Sturm2019","LCO, Doyle2003",[0.00080461 0.7        0.01833239 0.7       ]
320,480.4535633642537,LFP,"Graphite-Silicon, Sturm2019","LCO, Jiang2016",[0.00083853 0.7        0.0222573  0.7       ]
321,479.5387977093876,LFP,"Graphite-Silicon, Sturm2019","LCO, Kumaresan2008",[ 2.24140625e-03  7.00000000e-01 -3.92554814e-20  7.00000000e-01]
322,471.31775723394225,LFP,"Graphite-Silicon, Sturm2019","LCO, Tang2019",[7.73046912e-04 7.00000000e-01 1.75787570e-04 7.00000000e-01]
323,684.0082326194887,LFP,"Graphite-Silicon, Sturm2019","LFP, Delacourt2011",[0.00260483 0.7        0.         0.7       ]
324,684.0082326194887,LFP,"Graphite-Silicon, Sturm2019","LFP, Farkhondeh2014",[0.00260483 0.7        0.         0.7       ]
325,725.3719783348063,LFP,"Graphite-Silicon, Sturm2019","LFP, Kashkooli2016",[ 7.88281250e-04  7.00000000e-01 -5.89283759e-22  7.00000000e-01]
326,30.650271002804093,LFP,"Graphite-Silicon, Sturm2019","LFP, Prada2012",[0.00381342 0.76641664 0.29783135 0.9369433 ]
327,25.24629749579055,LFP,"Graphite-Silicon, Sturm2019","LFP, Srinivasan2004a",[0.00512732 0.97981567 0.3        1.        ]
328,684.0082326194887,LFP,"Graphite-Silicon, Sturm2019","LFP, Thorat2011",[0.00260483 0.7        0.         0.7       ]
329,494.08548563352895,LFP,"Graphite-Silicon, Sturm2019","LMO, Albertus2009",[0.00483075 0.7        0.         0.7       ]
330,440.5576425239236,LFP,"Graphite-Silicon, Sturm2019","LMO, Das2004",[ 3.25276792e-03  7.00000000e-01 -4.43830556e-35  7.00000000e-01]
331,559.4529421706744,LFP,"Graphite-Silicon, Sturm2019","LMO, Doyle1996",[2.67604932e-03 7.00000000e-01 4.44683211e-22 7.00000000e-01]
332,628.3326130341171,LFP,"Graphite-Silicon, Sturm2019","NCA, Abraham2008",[ 1.80898437e-03  7.00000000e-01 -8.48951786e-17  7.00000000e-01]
333,283.49969077368354,LFP,"Graphite-Silicon, Sturm2019","NCA, Albertus2009",[0.01951563 0.7        0.         0.7       ]
334,617.049445155968,LFP,"Graphite-Silicon, Sturm2019","NCA, Dees2008",[6.20912336e-04 7.00000000e-01 0.00000000e+00 7.00000000e-01]
335,207.19487306657567,LFP,"Graphite-Silicon, Sturm2019","NCA, Hust2019",[ 1.37385319e-02  7.00000000e-01 -2.67774410e-20  7.00000000e-01]
336,691.8176927046464,LFP,"Graphite-Silicon, Sturm2019","NCA, Kim2011",[9.32421875e-04 7.00000000e-01 1.36845553e-48 7.00000000e-01]
337,436.10043396341547,LFP,"Graphite-Silicon, Sturm2019","NCO46, Ecker2015",[2.39726562e-03 7.00000000e-01 1.20370622e-35 7.00000000e-01]
338,408.34290758225313,LFP,"Graphite-Silicon, Sturm2019","NMC, Birkl2015",[2.28041445e-03 7.00000000e-01 2.82118644e-37 7.00000000e-01]
339,288.712608355892,LFP,"Graphite-Silicon, Sturm2019","NMC, Dufour2018",[ 2.17703428e-03  7.00000000e-01 -9.43234132e-20  7.00000000e-01]
340,476.46601102926184,LFP,"Graphite-Silicon, Sturm2019","NMC, Ferraro2020",[6.79696985e-04 7.00000000e-01 2.34030425e-02 7.00000000e-01]
341,341.946645556537,LFP,"Graphite-Silicon, Sturm2019","NMC, Liebig2019",[ 1.46484375e-03  7.00000000e-01 -6.89905264e-22  7.00000000e-01]
342,684.0082326194887,LFP,"Graphite-Silicon, Sturm2019","NMC, Smith2006",[0.00260483 0.7        0.         0.7       ]
343,320.48707440768766,LFP,"Graphite-Silicon, Sturm2019","NMC111, Ko2019",[ 1.26484375e-03  7.00000000e-01 -1.34786905e-20  7.00000000e-01]
344,265.4685283681354,LFP,"Graphite-Silicon, Sturm2019","NMC111, Schmalstieg2018",[ 3.33061142e-02  7.00000000e-01 -5.75574009e-27  7.00000000e-01]
345,151.69622687094468,LFP,"Graphite-Silicon, Sturm2019","NMC111, Wu2012",[0.01239759 0.7        0.23858233 0.7       ]
346,493.54707605315303,LFP,"Graphite-Silicon, Sturm2019","NMC523, Verma2017",[6.765625e-04 7.000000e-01 0.000000e+00 7.000000e-01]
347,362.6758917594292,LFP,"Graphite-Silicon, Sturm2019","NMC622, Chaouachi2021",[ 2.05312500e-03  7.00000000e-01 -1.11049408e-16  7.00000000e-01]
348,190.58313866814527,LFP,"Graphite-Silicon, Sturm2019","NMC622, Gao2018",[0.03780549 0.7        0.02767963 0.7       ]
349,383.49811935313414,LFP,"Graphite-Silicon, Sturm2019","NMC811, Chen2020",[0.00209727 0.7        0.         0.7       ]
350,276.8040418156314,LFP,"Graphite-Silicon, Sturm2019","NMC811, Sturm2019",[0.01545747 0.7        0.         0.7       ]
351,224.80606188584846,LFP,"Silicon, Chandrasekaran2011","LCO, Doyle2003",[0.05976303 0.7        0.0087791  0.7       ]
352,178.65490566237148,LFP,"Silicon, Chandrasekaran2011","LCO, Jiang2016",[0.05976334 0.7        0.00995742 0.7       ]
353,204.72182556787465,LFP,"Silicon, Chandrasekaran2011","LCO, Kumaresan2008",[0.07378359 0.7        0.05127369 0.7       ]
354,170.98344162123175,LFP,"Silicon, Chandrasekaran2011","LCO, Tang2019",[0.05850718 0.7        0.         0.7       ]
355,410.69572682681087,LFP,"Silicon, Chandrasekaran2011","LFP, Delacourt2011",[0.06528026 0.7        0.00398111 0.7       ]
356,410.69572682681087,LFP,"Silicon, Chandrasekaran2011","LFP, Farkhondeh2014",[0.06528026 0.7        0.00398111 0.7       ]
357,452.4048628327385,LFP,"Silicon, Chandrasekaran2011","LFP, Kashkooli2016",[ 5.52246094e-02  7.00000000e-01 -1.52819388e-33  7.00000000e-01]
358,234.90357043187745,LFP,"Silicon, Chandrasekaran2011","LFP, Prada2012",[0.2        1.         0.10527331 1.        ]
359,233.08068970318965,LFP,"Silicon, Chandrasekaran2011","LFP, Srinivasan2004a",[0.2       1.        0.3       0.8151146]
360,410.69572682681087,LFP,"Silicon, Chandrasekaran2011","LFP, Thorat2011",[0.06528026 0.7        0.00398111 0.7       ]
361,213.6197162564314,LFP,"Silicon, Chandrasekaran2011","LMO, Albertus2009",[0.08149148 0.7        0.02123004 0.7       ]
362,190.64002452230082,LFP,"Silicon, Chandrasekaran2011","LMO, Das2004",[2.e-01 7.e-01 2.e-04 7.e-01]
363,269.48462752623743,LFP,"Silicon, Chandrasekaran2011","LMO, Doyle1996",[0.06016533 0.7        0.00768979 0.7       ]
364,393.3361916326711,LFP,"Silicon, Chandrasekaran2011","NCA, Abraham2008",[2.00000000e-01 7.00000000e-01 1.73472348e-18 7.00000000e-01]
365,85.77660298613976,LFP,"Silicon, Chandrasekaran2011","NCA, Albertus2009",[0.2        0.7        0.17068952 0.7       ]
366,330.40977594152724,LFP,"Silicon, Chandrasekaran2011","NCA, Dees2008",[ 5.49402940e-02  7.00000000e-01 -1.20359689e-32  7.00000000e-01]
367,71.41368588891439,LFP,"Silicon, Chandrasekaran2011","NCA, Hust2019",[0.2        0.75160303 0.3        0.70497501]
368,417.4391850914541,LFP,"Silicon, Chandrasekaran2011","NCA, Kim2011",[ 5.73777344e-02  7.00000000e-01 -8.47032947e-22  7.00000000e-01]
