,RMSE,Fullcell,Halfcell Anode,Halfcell Cathode,Solution
341,682.994976286134,LFP-HighV,"Graphite-Silicon, Chen2020","NCA, Dees2008",[-1.38777878e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
342,335.4484157315368,LFP-HighV,"Graphite-Silicon, Chen2020","NCA, Hust2019",[-9.76436339e-39  7.00000000e-01 -9.76436339e-39  7.03229687e-01]
343,709.2562326971481,LFP-HighV,"Graphite-Silicon, Chen2020","NCA, Kim2011",[-3.46944695e-18  7.00000000e-01 -5.89119309e-18  7.00000000e-01]
344,501.0049885436005,LFP-HighV,"Graphite-Silicon, Chen2020","NCO46, Ecker2015",[-8.67361738e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
345,510.48877492174836,LFP-HighV,"Graphite-Silicon, Chen2020","NMC, Birkl2015",[-8.67361738e-18  7.00000000e-01 -1.32272665e-17  7.00000000e-01]
346,452.13177916331426,LFP-HighV,"Graphite-Silicon, Chen2020","NMC, Dufour2018",[-1.63172427e-17  7.00000000e-01 -1.56531689e-17  7.00000000e-01]
347,627.1943550962843,LFP-HighV,"Graphite-Silicon, Chen2020","NMC, Ferraro2020",[-1.34441069e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
348,496.4263808235587,LFP-HighV,"Graphite-Silicon, Chen2020","NMC, Liebig2019",[-3.46944695e-17  7.00000000e-01 -3.46944695e-17  7.00000000e-01]
349,696.9950623414093,LFP-HighV,"Graphite-Silicon, Chen2020","NMC, Smith2006",[ 0.00000000e+00  7.00000000e-01 -7.65002192e-19  7.00000000e-01]
350,512.4043144218891,LFP-HighV,"Graphite-Silicon, Chen2020","NMC111, Ko2019",[-3.46944695e-18  7.00000000e-01 -9.35124374e-18  7.00000000e-01]
351,380.7953421862157,LFP-HighV,"Graphite-Silicon, Chen2020","NMC111, Schmalstieg2018",[1.30104261e-18 7.00000000e-01 5.42101086e-19 7.00000000e-01]
352,224.45255386844838,LFP-HighV,"Graphite-Silicon, Chen2020","NMC111, Wu2012",[ 6.95924376e-02  9.05221820e-01 -2.44999658e-20  7.00000000e-01]
353,639.0021231198481,LFP-HighV,"Graphite-Silicon, Chen2020","NMC523, Verma2017",[-3.46944695e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
354,475.64306452801844,LFP-HighV,"Graphite-Silicon, Chen2020","NMC622, Chaouachi2021",[-3.61039323e-17  7.00000000e-01 -3.64291930e-17  7.00000000e-01]
355,311.3603232525007,LFP-HighV,"Graphite-Silicon, Chen2020","NMC622, Gao2018",[-5.04090194e-19  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
356,455.47099119562057,LFP-HighV,"Graphite-Silicon, Chen2020","NMC811, Chen2020",[-1.56125113e-17  7.00000000e-01 -1.90819582e-17  7.00000000e-01]
357,387.66745983438574,LFP-HighV,"Graphite-Silicon, Chen2020","NMC811, Sturm2019",[-6.93889390e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
358,131.9681112103737,LFP-HighV,"Graphite-Silicon, Chen2020","SIB-NMF, cathode_charge_data",[0.         0.93078233 0.30256428 1.        ]
359,135.42080611264072,LFP-HighV,"Graphite-Silicon, Chen2020","SIB-NMF, cathode_discharge_data",[0.00253774 1.         0.4        1.        ]
360,707.7626115462908,LFP-HighV,"Graphite-Silicon, Sturm2019","LCO, Doyle2003",[ 2.88281250e-04  7.00000000e-01 -2.77555756e-21  7.00000000e-01]
361,697.9540467773669,LFP-HighV,"Graphite-Silicon, Sturm2019","LCO, Jiang2016",[2.8828125e-04 7.0000000e-01 0.0000000e+00 7.0000000e-01]
362,653.3558254798003,LFP-HighV,"Graphite-Silicon, Sturm2019","LCO, Kumaresan2008",[2.50000000e-04 7.00000000e-01 4.81482486e-34 7.00000000e-01]
363,701.8601708411461,LFP-HighV,"Graphite-Silicon, Sturm2019","LCO, Tang2019",[-7.48099499e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
364,782.9098346413026,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Const",[4.22614078e-21 7.00000000e-01 1.82408617e-01 8.15276307e-01]
365,772.6092177675924,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Delacourt2011",[2.66210937e-04 7.00000000e-01 6.51854735e-23 7.00000000e-01]
366,772.6092177675924,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Farkhondeh2014",[2.66210937e-04 7.00000000e-01 6.51854735e-23 7.00000000e-01]
367,772.6092177675924,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, HighV",[2.66210937e-04 7.00000000e-01 6.51854735e-23 7.00000000e-01]
368,802.6334539552505,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Kashkooli2016",[-4.36102615e-17  7.00000000e-01 -4.33680869e-17  7.00000000e-01]
369,374.5923303677135,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Prada2012",[ 1.64912636e-02  7.54998306e-01 -3.25350093e-23  7.00000000e-01]
370,423.7739092858154,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Srinivasan2004a",[3.90514741e-04 1.00000000e+00 7.44827032e-02 7.00000000e-01]
371,772.6092177675924,LFP-HighV,"Graphite-Silicon, Sturm2019","LFP, Thorat2011",[2.66210937e-04 7.00000000e-01 6.51854735e-23 7.00000000e-01]
372,671.6144486112318,LFP-HighV,"Graphite-Silicon, Sturm2019","LMO, Albertus2009",[ 1.07656250e-03  7.00000000e-01 -1.88041726e-22  7.00000000e-01]
373,569.228534530967,LFP-HighV,"Graphite-Silicon, Sturm2019","LMO, Das2004",[ 3.44140625e-04  7.00000000e-01 -2.47255071e-21  7.00000000e-01]
374,719.9158791827676,LFP-HighV,"Graphite-Silicon, Sturm2019","LMO, Doyle1996",[ 2.88281250e-04  7.00000000e-01 -4.76026483e-21  7.00000000e-01]
375,660.4763099290253,LFP-HighV,"Graphite-Silicon, Sturm2019","NCA, Abraham2008",[-1.16192139e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
376,440.9968883371331,LFP-HighV,"Graphite-Silicon, Sturm2019","NCA, Albertus2009",[ 1.16692463e-03  7.00000000e-01 -7.97079453e-20  7.00000000e-01]
377,753.1453504253999,LFP-HighV,"Graphite-Silicon, Sturm2019","NCA, Dees2008",[-3.49655201e-17  7.00000000e-01 -3.46944695e-17  7.00000000e-01]
378,395.50002285283864,LFP-HighV,"Graphite-Silicon, Sturm2019","NCA, Hust2019",[4.73849442e-04 7.00000000e-01 3.04817820e-03 7.00000000e-01]
379,781.0024886682949,LFP-HighV,"Graphite-Silicon, Sturm2019","NCA, Kim2011",[0.00000000e+00 7.00000000e-01 1.13138413e-19 7.00000000e-01]
380,566.6432213487908,LFP-HighV,"Graphite-Silicon, Sturm2019","NCO46, Ecker2015",[2.e-04 7.e-01 0.e+00 7.e-01]
381,574.4992505983466,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC, Birkl2015",[-3.38786082e-18  7.00000000e-01 -5.73253582e-18  7.00000000e-01]
382,514.5045793882537,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC, Dufour2018",[ 2.00000000e-04  7.00000000e-01 -1.43365977e-21  7.00000000e-01]
383,697.2124916250169,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC, Ferraro2020",[2.88281250e-04 7.00000000e-01 9.62964972e-39 7.00000000e-01]
384,561.1220356156891,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC, Liebig2019",[8.26704157e-19 7.00000000e-01 0.00000000e+00 7.00000000e-01]
385,772.6092177675924,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC, Smith2006",[2.66210937e-04 7.00000000e-01 6.51854735e-23 7.00000000e-01]
386,574.7950420308438,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC111, Ko2019",[-7.02020907e-18  7.00000000e-01 -5.86185405e-18  7.00000000e-01]
387,433.9845831075266,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC111, Schmalstieg2018",[0.00126484 0.7        0.         0.7       ]
388,221.7745805992826,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC111, Wu2012",[ 1.28955597e-02  1.00000000e+00 -2.02609154e-35  7.00000000e-01]
389,705.8573189397224,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC523, Verma2017",[-1.39862080e-17  7.00000000e-01 -1.59152296e-17  7.00000000e-01]
390,541.944628668151,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC622, Chaouachi2021",[-2.41229564e-17  7.00000000e-01 -2.77555756e-17  7.00000000e-01]
391,357.3860304975858,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC622, Gao2018",[2.09334109e-03 7.00000000e-01 1.38777878e-21 7.05323594e-01]
392,524.4203855975194,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC811, Chen2020",[-1.22416280e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
393,452.8953837078726,LFP-HighV,"Graphite-Silicon, Sturm2019","NMC811, Sturm2019",[0.00107426 0.70000998 0.         0.7       ]
394,146.49181827663722,LFP-HighV,"Graphite-Silicon, Sturm2019","SIB-NMF, cathode_charge_data",[0.00227312 0.95729172 0.2592302  1.        ]
395,138.68801832805985,LFP-HighV,"Graphite-Silicon, Sturm2019","SIB-NMF, cathode_discharge_data",[0.00221947 0.78322386 0.36949865 1.        ]
396,505.68066434743054,LFP-HighV,"LTO, Fu2017_1","LCO, Doyle2003",[0.2 1.  0.4 1. ]
397,790.6024632075471,LFP-HighV,"LTO, Fu2017_1","LCO, Jiang2016",[0.2 1.  0.4 1. ]
398,829.1428627821471,LFP-HighV,"LTO, Fu2017_1","LCO, Kumaresan2008",[0.2 1.  0.4 1. ]
399,842.994122573555,LFP-HighV,"LTO, Fu2017_1","LCO, Tang2019",[0.2 1.  0.4 1. ]
400,910.0456389990836,LFP-HighV,"LTO, Fu2017_1","LFP, Const",[0.2  1.   0.01 0.99]
401,265.8109744948475,LFP-HighV,"LTO, Fu2017_1","LFP, Delacourt2011",[-8.47656122e-20  7.41238811e-01  4.00000000e-01  8.21568078e-01]
402,265.8109744948475,LFP-HighV,"LTO, Fu2017_1","LFP, Farkhondeh2014",[-8.47656122e-20  7.41238811e-01  4.00000000e-01  8.21568078e-01]
403,265.8109744948475,LFP-HighV,"LTO, Fu2017_1","LFP, HighV",[-8.47656122e-20  7.41238811e-01  4.00000000e-01  8.21568078e-01]
404,234.98344712792252,LFP-HighV,"LTO, Fu2017_1","LFP, Kashkooli2016",[5.03716266e-21 7.16868408e-01 4.00000000e-01 8.08389401e-01]
405,1412.900441018807,LFP-HighV,"LTO, Fu2017_1","LFP, Prada2012",[0.2 1.  0.4 1. ]
406,1408.281686286881,LFP-HighV,"LTO, Fu2017_1","LFP, Srinivasan2004a",[0.2 1.  0.4 0.7]
407,265.8109744948475,LFP-HighV,"LTO, Fu2017_1","LFP, Thorat2011",[-8.47656122e-20  7.41238811e-01  4.00000000e-01  8.21568078e-01]
408,833.8881632247649,LFP-HighV,"LTO, Fu2017_1","LMO, Albertus2009",[0.2 1.  0.4 1. ]
409,832.1473041247236,LFP-HighV,"LTO, Fu2017_1","LMO, Das2004",[0.2 1.  0.4 1. ]
410,330.19256722538125,LFP-HighV,"LTO, Fu2017_1","LMO, Doyle1996",[0.2        0.94216687 0.4        0.98466937]
411,574.6283956442285,LFP-HighV,"LTO, Fu2017_1","NCA, Abraham2008",[0.2 1.  0.4 1. ]
412,913.0400315333607,LFP-HighV,"LTO, Fu2017_1","NCA, Albertus2009",[0.2 1.  0.4 1. ]
413,271.45423044832313,LFP-HighV,"LTO, Fu2017_1","NCA, Dees2008",[0.16841191 0.94079317 0.4        0.93845021]
414,962.2456467325928,LFP-HighV,"LTO, Fu2017_1","NCA, Hust2019",[0.2 1.  0.4 1. ]
415,259.6407767198898,LFP-HighV,"LTO, Fu2017_1","NCA, Kim2011",[-5.35848054e-20  7.48157378e-01  4.00000000e-01  8.19051300e-01]
416,652.4581435892504,LFP-HighV,"LTO, Fu2017_1","NCO46, Ecker2015",[0.2 1.  0.4 1. ]
417,795.0967700156749,LFP-HighV,"LTO, Fu2017_1","NMC, Birkl2015",[0.2 1.  0.4 1. ]
418,948.1752318856379,LFP-HighV,"LTO, Fu2017_1","NMC, Dufour2018",[0.2 1.  0.4 1. ]
419,813.918316658921,LFP-HighV,"LTO, Fu2017_1","NMC, Ferraro2020",[0.2 1.  0.4 1. ]
420,858.7290621819762,LFP-HighV,"LTO, Fu2017_1","NMC, Liebig2019",[0.2 1.  0.4 1. ]
421,265.8109744948475,LFP-HighV,"LTO, Fu2017_1","NMC, Smith2006",[-8.47656122e-20  7.41238811e-01  4.00000000e-01  8.21568078e-01]
422,996.3742320212746,LFP-HighV,"LTO, Fu2017_1","NMC111, Ko2019",[0.2 1.  0.4 1. ]
423,1002.7531478839853,LFP-HighV,"LTO, Fu2017_1","NMC111, Schmalstieg2018",[0.2 1.  0.4 1. ]
424,1147.1951485421775,LFP-HighV,"LTO, Fu2017_1","NMC111, Wu2012",[0.2 1.  0.4 1. ]
425,707.4346656127702,LFP-HighV,"LTO, Fu2017_1","NMC523, Verma2017",[0.2 1.  0.4 1. ]
426,831.9776034479728,LFP-HighV,"LTO, Fu2017_1","NMC622, Chaouachi2021",[0.2 1.  0.4 1. ]
427,1004.2082658814488,LFP-HighV,"LTO, Fu2017_1","NMC622, Gao2018",[0.2 1.  0.4 1. ]
428,766.6555352160871,LFP-HighV,"LTO, Fu2017_1","NMC811, Chen2020",[0.2 1.  0.4 1. ]
429,891.2164565237276,LFP-HighV,"LTO, Fu2017_1","NMC811, Sturm2019",[0.2 1.  0.4 1. ]
430,1369.777460945894,LFP-HighV,"LTO, Fu2017_1","SIB-NMF, cathode_charge_data",[0.2 1.  0.4 1. ]
431,1451.9532614833176,LFP-HighV,"LTO, Fu2017_1","SIB-NMF, cathode_discharge_data",[0.2 1.  0.4 1. ]
432,512.8360155955673,LFP-HighV,"LTO, Fu2017_2","LCO, Doyle2003",[0.19892344 1.         0.4        1.        ]
433,797.8917913203895,LFP-HighV,"LTO, Fu2017_2","LCO, Jiang2016",[0.19936758 1.         0.4        1.        ]
434,836.3839570494949,LFP-HighV,"LTO, Fu2017_2","LCO, Kumaresan2008",[0.19931172 1.         0.4        1.        ]
435,850.2678112199443,LFP-HighV,"LTO, Fu2017_2","LCO, Tang2019",[0.19941172 1.         0.4        1.        ]
436,917.2403265564673,LFP-HighV,"LTO, Fu2017_2","LFP, Const",[0.19941207 1.         0.00999411 0.99000589]
437,270.7187809487278,LFP-HighV,"LTO, Fu2017_2","LFP, Delacourt2011",[0.02922717 0.73682563 0.4        0.821955  ]
438,270.7187809487278,LFP-HighV,"LTO, Fu2017_2","LFP, Farkhondeh2014",[0.02922717 0.73682563 0.4        0.821955  ]
439,270.7187809487278,LFP-HighV,"LTO, Fu2017_2","LFP, HighV",[0.02922717 0.73682563 0.4        0.821955  ]
440,240.0808115842842,LFP-HighV,"LTO, Fu2017_2","LFP, Kashkooli2016",[0.042811   0.71682922 0.4        0.80899119]
441,1420.0680299546364,LFP-HighV,"LTO, Fu2017_2","LFP, Prada2012",[0.19912344 1.         0.4        1.        ]
442,1415.4525593910168,LFP-HighV,"LTO, Fu2017_2","LFP, Srinivasan2004a",[0.19892344 1.         0.4        0.7       ]
443,270.7187809487278,LFP-HighV,"LTO, Fu2017_2","LFP, Thorat2011",[0.02922717 0.73682563 0.4        0.821955  ]
444,841.1279155697524,LFP-HighV,"LTO, Fu2017_2","LMO, Albertus2009",[0.19931172 1.         0.4        1.        ]
445,839.4000814478168,LFP-HighV,"LTO, Fu2017_2","LMO, Das2004",[0.19941172 1.         0.4        1.        ]
446,333.46917385041786,LFP-HighV,"LTO, Fu2017_2","LMO, Doyle1996",[0.17199117 0.89813601 0.4        0.98620481]
447,581.6746493891926,LFP-HighV,"LTO, Fu2017_2","NCA, Abraham2008",[0.2 1.  0.4 1. ]
448,920.3286109350763,LFP-HighV,"LTO, Fu2017_2","NCA, Albertus2009",[0.19912344 1.         0.4        1.        ]
449,274.5928327046604,LFP-HighV,"LTO, Fu2017_2","NCA, Dees2008",[0.2        0.92497726 0.4        0.93995807]
450,969.527047340744,LFP-HighV,"LTO, Fu2017_2","NCA, Hust2019",[0.19912344 1.         0.4        1.        ]
451,264.487982715497,LFP-HighV,"LTO, Fu2017_2","NCA, Kim2011",[0.04884552 0.74730811 0.4        0.81960171]
452,659.7858542832972,LFP-HighV,"LTO, Fu2017_2","NCO46, Ecker2015",[0.19936758 1.         0.4        1.        ]
453,802.3825427492899,LFP-HighV,"LTO, Fu2017_2","NMC, Birkl2015",[0.19906758 1.         0.4        1.        ]
454,955.4355034417104,LFP-HighV,"LTO, Fu2017_2","NMC, Dufour2018",[0.19922344 1.         0.4        1.        ]
455,821.2011003367671,LFP-HighV,"LTO, Fu2017_2","NMC, Ferraro2020",[0.19916758 1.         0.4        1.        ]
456,866.0299689736543,LFP-HighV,"LTO, Fu2017_2","NMC, Liebig2019",[0.19906758 1.         0.4        1.        ]
457,270.7187809487278,LFP-HighV,"LTO, Fu2017_2","NMC, Smith2006",[0.02922717 0.73682563 0.4        0.821955  ]
458,1003.6336213280597,LFP-HighV,"LTO, Fu2017_2","NMC111, Ko2019",[0.19926758 1.         0.4        1.        ]
459,1010.0122128301479,LFP-HighV,"LTO, Fu2017_2","NMC111, Schmalstieg2018",[0.19922344 1.         0.4        1.        ]
460,1154.4166487405225,LFP-HighV,"LTO, Fu2017_2","NMC111, Wu2012",[0.19892344 1.         0.4        1.        ]
461,714.7409539303563,LFP-HighV,"LTO, Fu2017_2","NMC523, Verma2017",[0.19916758 1.         0.4        1.        ]
462,839.3163009768923,LFP-HighV,"LTO, Fu2017_2","NMC622, Chaouachi2021",[0.19916758 1.         0.4        1.        ]
463,1011.4110614958505,LFP-HighV,"LTO, Fu2017_2","NMC622, Gao2018",[0.19912344 1.         0.4        1.        ]
464,774.0227325882095,LFP-HighV,"LTO, Fu2017_2","NMC811, Chen2020",[0.19931172 1.         0.4        1.        ]
465,898.516720677855,LFP-HighV,"LTO, Fu2017_2","NMC811, Sturm2019",[0.19922344 1.         0.4        1.        ]
466,1376.7432026307279,LFP-HighV,"LTO, Fu2017_2","SIB-NMF, cathode_charge_data",[0.1986793 1.        0.4       1.       ]
467,1458.8362599620941,LFP-HighV,"LTO, Fu2017_2","SIB-NMF, cathode_discharge_data",[0.1988793 1.        0.4       1.       ]
468,497.33507608386657,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LCO, Doyle2003",[ 4.41406250e-05  7.00000000e-01 -5.45746569e-21  7.00000000e-01]
469,484.26399047909325,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LCO, Jiang2016",[ 2.44140625e-04  7.00000000e-01 -2.97363211e-33  7.00000000e-01]
470,460.4690061628761,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LCO, Kumaresan2008",[-9.27905392e-18  7.00000000e-01 -8.96913567e-18  7.00000000e-01]
471,488.09924456181454,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LCO, Tang2019",[-2.54787511e-18  7.00000000e-01 -2.77555756e-17  7.00000000e-01]
472,571.6268091054116,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Const",[-3.08148791e-33  7.00000000e-01  1.84531714e-01  8.15440470e-01]
473,584.0129734137078,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Delacourt2011",[ 2.5000000e-04  7.0000000e-01 -2.6367081e-22  7.0000000e-01]
474,584.0129734137078,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Farkhondeh2014",[ 2.5000000e-04  7.0000000e-01 -2.6367081e-22  7.0000000e-01]
475,584.0129734137078,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, HighV",[ 2.5000000e-04  7.0000000e-01 -2.6367081e-22  7.0000000e-01]
476,620.3855996866382,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Kashkooli2016",[-1.34441069e-17  7.00000000e-01 -1.35508521e-17  7.00000000e-01]
477,286.93962955735043,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Prada2012",[2.e-04 7.e-01 4.e-01 1.e+00]
478,276.6687094934282,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Srinivasan2004a",[1.99999999e-04 7.00000000e-01 2.03604227e-02 7.00000000e-01]
479,584.0129734137078,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LFP, Thorat2011",[ 2.5000000e-04  7.0000000e-01 -2.6367081e-22  7.0000000e-01]
480,479.8205675138901,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LMO, Albertus2009",[ 2.88281250e-04  7.00000000e-01 -5.45888425e-20  7.00000000e-01]
481,391.92936134556464,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LMO, Das2004",[ 2.00000000e-04  7.00000000e-01 -1.31815675e-21  7.00000000e-01]
482,513.937749353199,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","LMO, Doyle1996",[ 2.5000000e-04  7.0000000e-01 -4.5299413e-33  7.0000000e-01]
483,535.4564784180636,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NCA, Abraham2008",[-3.90990408e-18  7.00000000e-01 -6.93889390e-18  7.00000000e-01]
484,256.52289994410694,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NCA, Albertus2009",[ 5.88281250e-04  7.00000000e-01 -3.08148791e-33  7.00000000e-01]
485,555.6743223158189,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NCA, Dees2008",[-5.52943108e-18  7.00000000e-01 -5.20417043e-18  7.00000000e-01]
486,201.99266838759195,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NCA, Hust2019",[1.99997680e-04 7.00000000e-01 4.00704502e-03 7.00000000e-01]
487,593.6940060414867,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NCA, Kim2011",[-1.19262239e-17  7.00000000e-01 -1.21430643e-17  7.00000000e-01]
488,388.2756328413224,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NCO46, Ecker2015",[-1.13164957e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
489,388.89987083994674,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC, Birkl2015",[-1.70294101e-17  7.00000000e-01 -1.38777878e-17  7.00000000e-01]
490,308.5335297202726,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC, Dufour2018",[-1.89424122e-17  7.00000000e-01 -1.56125113e-17  7.00000000e-01]
491,483.40622738374844,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC, Ferraro2020",[ 1.72739580e-05  7.00014620e-01 -3.38813179e-21  7.00000000e-01]
492,349.1974401312293,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC, Liebig2019",[ 6.91178885e-19  7.00000000e-01 -1.43200521e-18  7.00000000e-01]
493,584.0129734137078,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC, Smith2006",[ 2.5000000e-04  7.0000000e-01 -2.6367081e-22  7.0000000e-01]
494,359.99731307190785,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC111, Ko2019",[-7.2370495e-18  7.0000000e-01 -6.9388939e-18  7.0000000e-01]
495,276.79672283239205,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC111, Schmalstieg2018",[ 6.16782507e-04  7.00000000e-01 -4.23516474e-22  7.00056238e-01]
496,230.13090171007266,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC111, Wu2012",[0.19979244 0.70020616 0.         0.7       ]
497,493.4000706837592,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC523, Verma2017",[ 3.63207728e-18  7.00000000e-01 -1.19728107e-18  7.00000000e-01]
498,338.350199761829,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC622, Chaouachi2021",[-3.58328818e-17  7.00000000e-01 -3.64291930e-17  7.00000000e-01]
499,218.45006098849345,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC622, Gao2018",[6.51093298e-04 7.00000000e-01 7.76240070e-03 8.67506183e-01]
500,325.2665888909827,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC811, Chen2020",[2.42174614e-18 7.00000000e-01 0.00000000e+00 7.00000000e-01]
501,254.35371283464298,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","NMC811, Sturm2019",[ 3.88281250e-04  7.00000000e-01 -6.16297582e-33  7.00000000e-01]
502,109.19005987785592,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","SIB-NMF, cathode_charge_data",[0.09565517 1.         0.24106796 1.        ]
503,114.20166126965552,LFP-HighV,"SIB-Hard-Carbon, anode_charge_data","SIB-NMF, cathode_discharge_data",[0.09447916 1.         0.39246947 1.        ]
504,447.16355930424436,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LCO, Doyle2003",[-3.08514255e-18  7.00000000e-01 -7.62591657e-18  7.00000000e-01]
505,433.57008150182975,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LCO, Jiang2016",[-6.0647559e-18  7.0000000e-01  0.0000000e+00  7.0000000e-01]
506,410.90889135524696,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LCO, Kumaresan2008",[-1.40878520e-17  7.00000000e-01 -1.35750695e-17  7.00000000e-01]
507,437.1729493754665,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LCO, Tang2019",[-8.60856525e-17  7.00000000e-01 -1.66533454e-16  7.00000000e-01]
508,520.7635628089324,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Const",[-1.84629399e-20  7.00000000e-01  1.84476293e-01  8.13570582e-01]
509,539.1351379846409,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Delacourt2011",[-8.47987769e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
510,539.1351379846409,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Farkhondeh2014",[-8.47987769e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
511,539.1351379846409,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, HighV",[-8.47987769e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
512,576.6147929477423,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Kashkooli2016",[-1.01915004e-17  7.00000000e-01 -1.04083409e-17  7.00000000e-01]
513,277.72368764449396,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Prada2012",[-1.03116718e-20  7.00022086e-01  4.00000000e-01  1.00000000e+00]
514,275.67690543407974,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Srinivasan2004a",[6.30685575e-05 7.04548920e-01 1.73323571e-02 7.00000000e-01]
515,539.1351379846409,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LFP, Thorat2011",[-8.47987769e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
516,432.8734899856463,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LMO, Albertus2009",[-5.64643470e-18  7.00000000e-01 -8.67361738e-18  7.00000000e-01]
517,347.39899638499946,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LMO, Das2004",[-2.58727536e-17  7.00000000e-01 -2.54154156e-17  7.00000000e-01]
518,464.6974650799275,LFP-HighV,"SIB-Hard-Carbon, anode_discharge_data","LMO, Doyle1996",[-7.20994445e-18  7.00000000e-01 -1.10137774e-17  7.00000000e-01]
